date of death,article id,type of article,headline
2012-09-30,507c4acf95e998af711853b0,Obituary,"Peter Praeger, a Surgeon With a Health Food Company, Dies at 65"
2012-09-30,507c4acf95e998af711853d3,Obituary,"Eugene D. Genovese, Historian of South, Dies at 82"
2012-09-30,507c4acf95e998af711853de,Obituary,"Leonard Lerman, a Pioneer in DNA Study, Is Dead at 87"
2012-10-01,507c48d995e998af711849ab,Obituary,"Reubin Andres, an Advocate of Weight Gain, Dies at 89"
2012-10-01,507c48d995e998af7118499a,Obituary,"Eddie Bert, Jazz Trombone Player, Dies at 90"
2012-10-01,506f18d0db1c5a2ac53b7f5b,Blog,Barry Commoner's Uncommon Life
2012-10-02,507c49d495e998af71184dee,Obituary,"Barbara Ann Scott, Canadian Figure Skater, Dies at 84"
2012-10-02,507c49d495e998af71184de0,Obituary,"Eric J. Hobsbawm, Marxist Historian, Dies at 95"
2012-10-02,507c48d995e998af71184919,Obituary,"James E. Burke, 87, Dies; Candid Ex-Chief of Johnson & Johnson"
2012-10-02,507c49f195e998af71185064,Obituary,"Scientist, Candidate and Planet Earth’s Lifeguard"
2012-10-02,507c48da95e998af71184a58,Obituary,"Carlos Moseley, Philharmonic Manager, Dies at 98"
2012-10-03,507c49f195e998af7118505d,Obituary,"Yvonne Mounsey, City Ballet Dancer and a Teacher, Dies at 93"
2012-10-03,507c49d395e998af71184d7d,Obituary,"Stephen Frankfurt, Artist on Madison Ave., Dies at 80"
2012-10-03,507c49f195e998af7118504f,Obituary,"Robert J. Manning, Former Editor of The Atlantic, Dies at 92"
2012-10-03,507c49d395e998af71184cde,Obituary,"R. B. Greaves, Pop Singer, Dies at 68"
2012-10-04,507c4ac995e998af7118531d,Obituary,"Frank Wilson, Motown Songwriter and Producer, Dies at 71"
2012-10-04,507c49f195e998af71185042,Obituary,"Irving Cohen, King Cupid of the Catskills, Dies at 95"
2012-10-05,507c4d8b95e998af71185c68,Obituary,"Robert F. Christy, Atom Bomb Physicist, Dies at 96"
2012-10-05,515d986fcf28d0219d0002e1,Obituary,"Michael Henry Heim, Literary Translator, Dies at 69"
2012-10-06,507c505b95e998af711867d8,Obituary,"Maurice S. Friedman, Martin Buber’s Biographer, Dies at 90"
2012-10-06,507c505b95e998af711867ce,Obituary,Pedro A. Sanjuan Dies at 82; Cleared U.S. Path for African Envoys
2012-10-06,507c505c95e998af711867e2,Obituary,"Sam Steiger, Lawmaker and Lightning Rod, Dies at 83"
2012-10-07,507c4cac95e998af71185b17,Obituary,Shlomo Venezia Dies at 88; Wrote of Auschwitz Horror
2012-10-07,507c507895e998af71186b2f,Obituary,"Sven Hassel, Novelist Who Depicted Nazi Soldiers’ Lives, Dies at 95"
2012-10-07,507c4f8495e998af71186697,Obituary,"Carroll F. Johnson, Schools Integrator, Dies at 99"
2012-10-07,507c4f8495e998af7118667d,Obituary,"Howard H. Scott, a Developer of the LP, Dies at 92"
2012-10-08,507c4c9f95e998af71185a83,Obituary,"Nguyen Chi Thien, Whose Poems Spoke Truth to Power, From a Cell, Dies at 73"
2012-10-09,515d9822cf28d0219d0002dc,Obituary,"Mervyn M. Dymally, Who Broke Racial Barriers in California, Dies at 86"
2012-10-10,507c516095e998af71186bf7,Obituary,"Lois Smith, Publicist Who Mothered Star Clients, Dies at 84"
2012-10-10,507c4e7c95e998af7118601b,Obituary,"Eric Lomax, World War II Prisoner Who Forgave, Dies at 93"
2012-10-11,507c505d95e998af711868c0,Obituary,"Barbara Blum, Who Rescued Abused Willowbrook Residents, Dies at 82"
2012-10-11,507c4f5b95e998af71186433,Obituary,"Alex Karras, All-Pro N.F.L. Lineman Who Also Starred as an Actor, Dies at 77"
2012-10-11,507c506e95e998af71186a57,Obituary,"John Tchicai, Saxophone Player in Free Jazz Movement, Dies at 76"
2012-10-11,507c505d95e998af711868d3,Obituary,"Sam Gibbons, Democrat of Florida, Dies at 92"
2012-10-12,507c4f8495e998af71186643,Obituary,"Harris Savides, Visual Poet, Dies at 55"
2012-10-12,507c505c95e998af71186864,Obituary,"Turhan Bey, Actor With Continental Charm, Dies at 90"
2012-10-12,507c4f8495e998af71186699,Obituary,"Keith Campbell, Cloner of Sheep, Dies at 58"
2012-10-12,507c505c95e998af71186837,Obituary,"Andrew Brimmer, First Black Member on Fed Board, Dies at 86"
2012-10-12,507c505c95e998af71186893,Obituary,"Beano Cook, Irreverent College Football Analyst, Is Dead at 81"
2012-10-13,507c506d95e998af7118695e,Obituary,"George Friedman, Developer of Designer Perfumes, Dies at 77"
2012-10-14,507c505f95e998af7118692a,Obituary,"Ulrich Franzen, Designer of Brutalist Buildings, Dies at 91"
2012-10-14,507c505f95e998af71186921,Obituary,"Gary Collins, Host of Miss America Pageant, Dies at 74"
2012-10-14,507c505f95e998af71186924,Obituary,"Roy Bates, Bigger-Than-Life Founder of a Micronation, Dies at 91"
2012-10-14,507c505f95e998af71186920,Obituary,"William C. Friday, University of North Carolina Leader, Dies at 92"
2012-10-15,5087265095e998af71187ac9,Obituary,"Norodom Sihanouk, Cambodian Leader Through Shifting Allegiances, Dies at 89"
2012-10-15,5088176895e998af71188df5,Obituary,"Eduard Volodarsky, Screenwriter Banned by Soviets, Dies at 71"
2012-10-15,507c516095e998af71186c1c,Obituary,"Arlen Specter, Pennsylvania Senator, Is Dead at 82"
2012-10-16,5087276295e998af7118865b,Obituary,"Kyle Bennett, Bicycle Motocross Champion, Dies at 33"
2012-10-16,5087276395e998af711886d0,Obituary,"Basil L. Plumley, Veteran of Three Wars, Dies at 92"
2012-10-16,5087281095e998af71188ca9,Obituary,"S. Ward Casscells, Pentagon Medical Chief, Dies at 60"
2012-10-16,5087276295e998af71188649,Obituary,"George Whitmore Jr., Who Falsely Confessed to 3 Murders in 1964, Dies at 68"
2012-10-17,5087281095e998af71188c71,Obituary,"John Hoffman, a Force in Energy Efficiency, Dies at 62"
2012-10-17,5087281095e998af71188cf3,Obituary,"Raoul De Keyser, Intuitive Abstract Painter, Dies at 82"
2012-10-18,508726c595e998af7118803f,Obituary,"Michael Asher, Conceptual Artist, Dies at 69"
2012-10-18,5087264795e998af71187806,Obituary,"John A. Durkin, Winner of Close Senate Election, Dies at 76"
2012-10-18,5087270b95e998af711882ef,Obituary,"Eddie Yost, Baseball’s Walking Man, Dies at 86"
2012-10-18,5087270d95e998af71188368,Obituary,"Joseph Rosenmiller, Nontraditional Philanthropist, Dies at 87"
2012-10-18,5087281195e998af71188cff,Obituary,"Britton Chance Jr., Designer of America’s Cup Boats, Dies at 72"
2012-10-19,5087270d95e998af71188379,Obituary,"Norma-Lee, Western Swing Artist, Dies at 58"
2012-10-19,5087270d95e998af711883c5,Obituary,"Sylvia Kristel, 60, Dies; Starred in ‘Emmanuelle’"
2012-10-19,5087264b95e998af7118791b,Obituary,"Torkom Manoogian, Archbishop of Armenian Orthodox Church, Dies at 93"
2012-10-19,5087264e95e998af71187a24,Obituary,"Slater Martin, Hall of Fame Lakers Guard, Dies at 86"
2012-10-19,5087265095e998af71187ac1,Obituary,"Stanford R. Ovshinsky Dies at 89, a Self-Taught Maverick in Electronics"
2012-10-20,5087264b95e998af711878f0,Obituary,"Frank Moore Cross, Biblical Scholar, Dies at 91"
2012-10-20,5087271195e998af71188517,Obituary,"David S. Ware, Adventurous Saxophonist, Dies at 62"
2012-10-21,5087264495e998af711877d0,Obituary,"Koji Wakamatsu, Self-Taught Movie Director, Dies at 76"
2012-10-21,5087269495e998af71187e8c,Obituary (Obit),"Torkom Manoogian, 93, Armenian Church Leader, Dies"
2012-10-21,5087264d95e998af711879f4,Obituary,"Émile Allais, Hailed as the Father of Modern Skiing, Dies at 100"
2012-10-21,5087269595e998af71187ea8,Obituary (Obit),"Eduard Y. Volodarsky, 71, Screenwriter Silenced by the Soviets, Is Dead"
2012-10-22,5087264d95e998af711879d7,Obituary,"Leon Jaroff, Editor at Time and Discover Magazines, Dies at 85"
2012-10-22,5087265295e998af71187bc5,Obituary,"George McGovern Dies at 90, a Liberal Trounced but Never Silenced"
2012-10-22,5087264e95e998af71187a15,Obituary,"E. Donnall Thomas, Who Advanced Bone Marrow Transplants, Dies at 92"
2012-10-22,5087264a95e998af711878e6,Obituary,"Ethel Person, Who Studied Sexual Fantasies, Dies at 77"
2012-10-22,508726c595e998af71188027,Obituary,"James R. Grover Jr., Ex-Congressman From Long Island, Dies at 93"
2012-10-22,5087265095e998af71187aef,Obituary,"Claude Cheysson, Candid French Foreign Minister, Dies at 92"
2012-10-23,5087281195e998af71188cfe,Obituary,"Lincoln Alexander, Canadian Trailblazer, Dies at 90"
2012-10-23,5087281095e998af71188cf0,Obituary,"Russell Means, Who Clashed With Law as He Fought for Indians, Is Dead at 72"
2012-10-24,508817b195e998af71188f76,Obituary,"Paul Kurtz, 86, Humanist Publisher, Dies"
2012-10-24,5088179e95e998af71188e42,Obituary,Steve Paul Dies at 71; Owned ’60s Club in New York
2012-10-25,5089bbba95e998af71189598,Obituary,Betty Binns Fletcher Dies at 89; Liberal Stalwart on the Bench
2012-10-25,5089bb5895e998af71189413,Obituary,Betty Hart Dies at 85; Studied Disparities in Children’s Vocabulary Growth
2012-10-25,5089bba495e998af71189569,Obituary,"Jeff Blatnick, 55, Dies; Won Olympic Gold in Wrestling"
2012-10-25,5089bba495e998af71189574,Obituary,Wilhelm Brasse Dies at 94; Documented Nazis’ Victims
2012-10-25,5089bb9295e998af71189561,Obituary,"Chester Hansen, a Rare Diarist of World War II, Dies at 95"
2012-10-26,5089d1f195e998af71189604,Obituary,"Anita Bjork, Once ‘the New Garbo,’ Dies at 89"
2012-10-26,508a027f95e998af71189695,Obituary,Emanuel Steward Dies at 68; Trainer of Boxing Champions
2012-10-26,5089eb7995e998af7118965c,Obituary,"Margaret Osborne duPont, Tennis Champion, Dies at 94"
2012-10-26,5089f20e95e998af7118966e,Obituary,Jacques Barzun Dies at 104; Cultural Critic Saw the Sun Setting on the West
2012-10-27,508b5b2495e998af71189a67,Obituary,"John Johansen, 96, Last of ‘Harvard Five’ Architects, Is Dead"
2012-10-27,508b5b7495e998af71189a69,Obituary,"Eloy Gutiérrez-Menoyo, Cuban Dissident, Dies at 77"
2012-10-28,515d96a0cf28d0219d0002cb,Obituary,"Fiorenzo Magni, Italian Cyclist, Dies at 91"
2012-10-29,508dbf1695e998af71189da6,Obituary,"Hans Werner Henze, Composer, Dies at 86"
2012-10-29,508de6f595e998af71189dff,Obituary,"Gudmund Vigtel, Pivotal Director of High Museum, Dies at 87"
2012-10-31,509069ee95e998af7118a458,Obituary,"Danny Sims, Producer Who Signed Bob Marley, Dies at 75"
2012-10-31,5090627f95e998af7118a44c,Obituary,Dave May Dies at 68; Player Included in Aaron Trade
2012-10-31,5090746f95e998af7118a472,Obituary,"Terry Callier,  Singer and Songwriter, Dies at 67"
2012-10-31,50906d3b95e998af7118a462,Obituary,"Letitia Baldrige, Etiquette Maven, Is Dead at 86"
2012-10-31,5090430195e998af7118a3df,Obituary,"Arnold Greenberg, a Founder of Snapple, Dies at 80"
2012-11-01,5091db4f95e998af7118a850,Obituary,"Lebbeus Woods, Architect Who Bucked Convention, Dies at 72"
2012-11-01,5091d5e795e998af7118a845,Obituary,"John Fitch, Glamorous Racer With a Flair for Danger, Dies at 95"
2012-11-02,50932f4c95e998af7118ac89,Obituary,Arthur R. Jensen Dies at 89; Set Off Debate About I.Q.
2012-11-02,5093374995e998af7118ac97,Obituary,"Jack Hood Vaughn, Who Led Peace Corps in ’60s, Dies at 92"
2012-11-02,50930f6795e998af7118ac1f,Obituary,"Bill Dees, 73, Orbison Collaborator, Dies"
2012-11-02,50932da595e998af7118ac84,Obituary,"Gae Aulenti, Musée d’Orsay Architect, Dies at 84"
2012-11-03,50956c8295e998af7118b19b,Obituary,"John H. Reed, Former Governor of Maine, Dies at 91"
2012-11-03,5094b63f95e998af7118b0bc,Obituary,"Larry Bloch,  Who Built the Wetlands Club, Dies at 59"
2012-11-04,5095f62395e998af7118b287,Obituary,"Richard N. Current, Civil War Historian, Dies at 100"
2012-11-05,5097364d95e998af7118b482,Obituary,"Jacques Dupin,  Art Scholar and Poet, Dies at 85"
2012-11-05,5097309695e998af7118b476,Obituary,"Milt Campbell, 78, Olympic Decathlon Champion, Dies"
2012-11-06,50986ae495e998af7118b7d8,Obituary,"Roger Wood, a Brazen New York Post Editor, Dies at 87"
2012-11-06,50987d2795e998af7118b808,Obituary,Han Suyin Dies; Wrote Sweeping Fiction
2012-11-06,5098717a95e998af7118b7e8,Obituary,"Elliott Carter, Composer Who Decisively Snapped Tradition, Dies at 103"
2012-11-06,5098772195e998af7118b7f5,Obituary,"Teri Shields, Mother and Manager of Brooke Shields, Dies at 79"
2012-11-07,509e542700315214fbb78ebe,Obituary,"Patriarch Maxim, Orthodox Leader of Bulgaria, Dies at 98"
2012-11-07,509e53d600315214fbb78e15,Obituary,"Robert W. Castle Jr., Outspoken Harlem Priest and Accidental Actor, Dies at 83"
2012-11-07,509e541900315214fbb78ea4,Obituary,"Thomas K. McCraw, Historian Who Enlivened Economics, Dies at 72"
2012-11-07,509e557b00315214fbb791af,Obituary,"Jim Durham, N.B.A. Broadcaster, Is Dead at 65"
2012-11-08,509e549000315214fbb78faf,Obituary,Carmen Basilio Dies at 85; Took Title From Robinson
2012-11-08,509e550c00315214fbb7909b,Obituary,"Darrell Royal, Football Coach at Texas, Dies at 88"
2012-11-08,509e554f00315214fbb79149,Obituary,"Frank J. Prial, a Guide to the World of Fine Wine, Dies at 82"
2012-11-08,509e586e00315214fbb797b0,Obituary,"Leonardo Favio, Argentine Film Director, Dies at 74"
2012-11-09,509e582000315214fbb796f0,Obituary,"Ted Curson, Trumpeter of the New and the Blue, Dies at 77"
2012-11-09,509e582000315214fbb796ed,Obituary,"James R. Dumpson, a Defender of the Poor, Dies at 103"
2012-11-09,509e58c800315214fbb7988c,News,"Matthias Omelian of Athens, Wis., Dies at 51"
2012-11-09,509e570f00315214fbb794dd,Obituary,"Jim Flick, Top Golf Instructor, Dies at 82"
2012-11-10,509e591700315214fbb7992c,Obituary,"Theodore T. Jones Jr., Judge on New York’s Top Court, Dies at 68"
2012-11-10,509e579800315214fbb795a0,Obituary,"Lee MacPhail, Executive Who Led American League, Dies at 95"
2012-11-10,515d957acf28d0219d0002c0,Obituary,"Joseph Sargent, a Founder of a Ski Resort, Dies at 83"
2012-11-11,515d956ccf28d0219d0002bb,Obituary,"Derek Hutchinson, Pioneer of Sea Kayaking as a Sport, Dies at 79"
2012-11-11,509f2e6b00315214fbb79d41,Obituary,"Isaiah Sheffer, a Founder of Symphony Space, Dies at 76"
2012-11-12,515d9564cf28d0219d0002b5,Obituary,"Ellen Douglas, Novelist of Southern Life, Dies at 91"
2012-11-12,50a089c100315214fbb79f0d,Obituary,"Susan Jeffers, Psychologist and Author, Dies at 74"
2012-11-12,50a0881d00315214fbb79f0a,Obituary,"Major Harris, Soul Singer With Delfonics, Dies at 65"
2012-11-13,50a19fc800315214fbb7a12c,Obituary,"Frank Peppiatt, a Creator of ‘Hee Haw,’ Dies at 85"
2012-11-13,50a1a8f000315214fbb7a146,Obituary,"Valerie Eliot, Poet’s Wife and Defender, Dies at 86"
2012-11-14,50a476a300315214fbb7a86e,Obituary,"Lawrence Beaupre, Editor for Chiquita Articles, Dies at 68"
2012-11-14,50a2b8d300315214fbb7a3b2,Obituary,"Will Barnet, Visionary Artist, Dies at 101"
2012-11-14,50a28eae00315214fbb7a32b,Obituary,"David Durk, Serpico&#8217;s Ally Against Graft, Dies at 77"
2012-11-14,50a31fd000315214fbb7a4de,Obituary,"James L. Stone, Officer Decorated in Korean War, Dies at 89"
2012-11-15,50a4743300315214fbb7a86b,Obituary,"Alf Kumalo, Whose Photography Indicted Apartheid, Dies at 82"
2012-11-15,50a476ca00315214fbb7a86f,Obituary,"Bertram Wyatt-Brown, Historian Who Examined Southern Conduct, Dies at 80"
2012-11-15,50a4670a00315214fbb7a851,Obituary,"Jack Gilbert, a Poet Whose Words Transformed Lives, Is Dead at 87"
2012-11-15,50a46bf900315214fbb7a85f,Obituary,"Cleve Duncan, the Voice of ‘Earth Angel’, Dies"
2012-11-16,50a5cefb00315214fbb7ac03,Obituary,"Martin Fay, Fiddler With the Chieftains, Dies at 76"
2012-11-16,515d94f7cf28d0219d000297,Obituary,"Marshall J. Bouldin III, Painter of Politicians, Dies at 89"
2012-11-16,50a5908d00315214fbb7ab6a,Obituary,"Olympe Bradna, Stage and Screen Actress, Dies at 92"
2012-11-17,50b5071300315214fbb7bab2,Obituary,"Bernard Lansky, Clothier Catering to Music Royalty, Dies at 85"
2012-11-17,50b5072500315214fbb7bad3,Obituary,"Wendell D. Garrett, Expert on Americana, Dies at 83"
2012-11-17,50a721b800315214fbb7af4f,Obituary,"Connie Wald, Whose Meals Became a Hollywood Tradition, Dies at 96"
2012-11-18,50a7f3e300315214fbb7b03c,Obituary,"Lucille Bliss, Voice of Crusader Rabbit and Smurfette, Dies at 96"
2012-11-18,50a7dfad00315214fbb7b017,Obituary,"Bal K. Thackeray, Right-Wing Indian Party Leader, Dies at 86"
2012-11-18,50a7f62a00315214fbb7b043,Obituary,"Sir Rex Hunt, Symbol of British Defiance in the Windswept Falklands, Dies at 86"
2012-11-19,50b506fd00315214fbb7b9d6,Obituary,"Cornel Lucas, Photographer Whose Portraits Defined Film Stars, Dies at 92"
2012-11-19,50a98c0d00315214fbb7b24f,Obituary,"Daniel Stern, Who Studied World of Babies, Dies at 78"
2012-11-20,50aaf6c100315214fbb7b580,Obituary,"Leah Gottlieb, a Designer of Swimsuits, Dies at 94"
2012-11-21,50b5071300315214fbb7ba99,Obituary,"Elena Donaldson, Chess Champion in U.S.S.R. and Then U.S., Dies at 55"
2012-11-21,50abb64000315214fbb7b6ff,Obituary,"Warren B. Rudman, Blunt Senator Who Led Budget Struggle, Dies at 82"
2012-11-21,50b5071300315214fbb7ba84,Obituary,"Jane Holtz Kay, a Prophet of Climate Change, Dies at 74"
2012-11-22,50b5078c00315214fbb7bf71,Obituary,"Gail Harris, Last New York Giant to Hit Home Run, Dies at 81"
2012-11-22,50b5077f00315214fbb7bea9,Obituary,"William Blair, Reporter and Executive for Times, Dies at 87"
2012-11-22,50b5077f00315214fbb7bf25,Obituary,"William Turnbull, Scottish Sculptor, Dies at 90"
2012-11-22,50b5077f00315214fbb7bf4e,Obituary,"Helmut Sonnenfeldt, Expert on Soviet and European Affairs, Is Dead at 86"
2012-11-23,50b5078c00315214fbb7bf60,Obituary,"Joseph Blotner, Faulkner Expert and Friend, Dies at 89"
2012-11-23,50b5078c00315214fbb7bfc5,Obituary,"David Taub, Introducer of Pinot Grigio Wine to U.S., Dies at 72"
2012-11-24,50b507d800315214fbb7c462,Obituary,"Bryce Courtenay, Popular Australian Novelist, Dies at 79"
2012-11-24,50b507eb00315214fbb7c53d,Obituary,"Deborah Raffin, an Actress and Audiobook Publisher, Dies at 59"
2012-11-24,50b507d800315214fbb7c45b,Obituary,"Art Ginsburg, TV Chef Who Didn’t Scoff at Cake Mix, Dies at 81"
2012-11-25,50b507ec00315214fbb7c5f7,Obituary,"Vladka Meed, Who Infiltrated Warsaw Ghetto, Dies at 90"
2012-11-25,50b507b700315214fbb7c251,Obituary,"Hector Camacho, 50, Boxer Who Lived Dangerously, Dies"
2012-11-25,50b507ec00315214fbb7c60e,Obituary,"Larry Hagman, Who Played J.R. Ewing in ‘Dallas,’ Dies at 81"
2012-11-26,50b507eb00315214fbb7c546,Obituary,"Boris Strugatsky, Writer Who Slyly Criticized Soviets, Dies at 79"
2012-11-26,50b507ec00315214fbb7c615,Obituary,"Pete La Roca Sims, Distinctive Jazz Drummer, Dies at 74"
2012-11-26,50b5082000315214fbb7c78d,Obituary,"Reis Leming, American Airman Who Saved Britons During a Disaster, Dies at 81"
2012-11-27,50b5082100315214fbb7c7db,Obituary,"Lawrence Guyot, Civil Rights Activist Who Bore the Fight’s Scars, Dies at 73"
2012-11-27,50b5080200315214fbb7c76d,Obituary,"Emily Squires, Emmy-Winning Director of ‘Sesame Street,’ Dies at 71"
2012-11-27,50b5080200315214fbb7c762,Obituary,"Patrick Edlinger, a Trendsetter for Sport Climbing, Dies at 52"
2012-11-27,50b5080200315214fbb7c761,Obituary,"Earl (Speedo) Carroll, Lead Singer of the Cadillacs, Dies at 75"
2012-11-28,50b5082100315214fbb7c85a,Obituary,"Joseph E. Murray, Transplant Doctor and Nobel Prize Winner, Dies at 93"
2012-11-28,50b5082100315214fbb7c80a,Obituary,"Marvin Miller, Union Leader Who Changed Baseball, Dies at 95"
2012-11-28,50b5791200315214fbb7cc2e,Obituary,"Martin Richards, Broadway Producer, Dies at 80"
2012-11-29,50b6071b00315214fbb7cd46,Obituary,"Érik Izraelewicz, Editor of Le Monde, Dies at 58"
2012-11-29,50b6bebe00315214fbb7cfec,Obituary,"Lois Bewley, Multifaceted Ballerina, Dies at 78"
2012-11-29,50b6e3b600315214fbb7d061,Obituary,"Frank Barsalona, Pioneering Rock Agent, Dies at 74"
2012-11-29,50b6b99000315214fbb7cfdc,Obituary,"Bryce Bayer, Inventor of a Filter to Make Color Digital Pictures, Dies at 83"
2012-11-29,50b67a3000315214fbb7cef6,Obituary,"Jerry Finkelstein, New York Power Broker, Dies at 96"
2012-11-29,50b6e30200315214fbb7d05d,Obituary,"Zig Ziglar, Motivational Speaker, Dies at 86"
2012-11-30,50be622a00315214fbb7d373,Obituary,"George C. Kern Jr., Expert in Merger Law, Dies at 86"
2012-11-30,515d93f3cf28d0219d000261,Obituary,"Alan S. Oser, a Times Real Estate Writer, Dies at 81"
2012-11-30,515d93f1cf28d0219d00025e,Obituary,"Mickey Baker, Guitarist, Is Dead at 87"
2012-12-01,50c25fff00315214fbb7e45d,Obituary,"Ken Regan, Photojournalist Trusted by Celebrities, Dies"
2012-12-01,50c25b4a00315214fbb7e448,Obituary,"Farish Jenkins, Expert on Evolving Fossils, Dies at 72"
2012-12-01,50c2612b00315214fbb7e465,Obituary,"Lisa de Kooning, Painter’s Daughter, Dies at 56"
2012-12-02,50be622900315214fbb7d31e,Obituary,"David Schwendeman, Museum’s Chief Taxidermist, Dies at 87"
2012-12-02,50be622900315214fbb7d346,Obituary,"Gray Foy, Artist and Avatar of a Gilded Age, Dies at 90"
2012-12-03,50be625200315214fbb7d51f,Obituary,"Rick Majerus, College Basketball Coach, Dies at 64"
2012-12-03,515d93cdcf28d0219d00023d,Obituary,"Chris Stamp, a Manager and Discoverer of the Who, Dies at 70"
2012-12-03,50be625200315214fbb7d50d,Obituary,"Spain Rodriguez, Artist of Underground Comics, Dies at 72"
2012-12-03,50be625200315214fbb7d546,Obituary,"David Oliver Relin, Adventurous Journalist, Dies at 49"
2012-12-04,50be626200315214fbb7d62c,Obituary,"James R. Whelan, First Editor of The Washington Times, Dies at 79"
2012-12-04,50be626200315214fbb7d641,Obituary,"Arthur Chaskalson, Chief South African Jurist, Dies at 81"
2012-12-05,50bec6d700315214fbb7d8dd,Obituary,"Willis Whitfield, Inventor of Clean Room That Purges Tiny Particles, Dies at 92"
2012-12-05,50beca8500315214fbb7d8e5,Obituary,"Eileen Moran, Special Effects Wizard, Dies at 60"
2012-12-06,50bffc7c00315214fbb7dcc8,Obituary,"Mona Ackerman, Advice Columnist, Dies at 66"
2012-12-06,50bf8e9200315214fbb7dafe,Obituary,"Dave Brubeck, Whose Distinctive Sound Gave Jazz New Pop, Dies at 91"
2012-12-06,50beff4f00315214fbb7d948,Obituary,"Jack Brooks, Former Texas Congressman, Dies at 89"
2012-12-06,50bf8f4700315214fbb7db03,Obituary,"Elisabeth Murdoch, Matriarch of a Journalism Family, Dies at 103"
2012-12-06,50c0029800315214fbb7dce0,Obituary,"Oscar Niemeyer, Architect Who Gave Brasília Its Flair, Dies at 104"
2012-12-07,50c1122000315214fbb7e029,Obituary,"Kanzaburo Nakamura, Stalwart of Kabuki, Dies at 57"
2012-12-07,50c1800d00315214fbb7e188,Obituary,Lars V. Hormander Dies at 81; Unlocked Partial Differential Equations
2012-12-07,50c15c2b00315214fbb7e13e,Obituary,"Robert Lescher, Literary Agent, Is Dead at 83"
2012-12-07,50c10c0300315214fbb7e012,Obituary,"Frederick Neumann, Actor, Director and Interpreter of Beckett, Dies at 86"
2012-12-07,50c1520f00315214fbb7e121,Obituary,"Jonathan Harvey, Modernist Composer, Dies at 73"
2012-12-08,50c2b88600315214fbb7e55a,Obituary,"Marty Reisman, 82, a Wizard of Table Tennis, Dies"
2012-12-08,50c233f400315214fbb7e38e,Obituary,"Ray L. Heffner, Often-‘Besieged’ University President, Dies at 87"
2012-12-08,50c2b20600315214fbb7e54a,Obituary,"Jon Kest, Advocate for Low-Wage Workers in New York, Dies at 57"
2012-12-09,50c3fabc00315214fbb7e6ce,Obituary,"Peter Johnson, Crusader Against Corruption, Dies at 91"
2012-12-09,50c3ff3500315214fbb7e6d9,Obituary,"Robert Lescher, Editor and Literary Agent, Dies at 83"
2012-12-09,50c2cf6600315214fbb7e575,Obituary,"Saul P. Steinberg, Financier Who Challenged Chemical Bank, Dies at 73"
2012-12-10,50c5410a00315214fbb7e88f,Obituary,"Birger Stromsheim, Hero on Skis in an Anti-Nazi Raid, Dies at 101"
2012-12-10,50c51ae000315214fbb7e84a,Obituary,"Patrick Moore, Eccentric Astronomer and TV Host, Dies at 89"
2012-12-10,50c53c9100315214fbb7e889,Obituary,"John Silva, Father of Helicopter Journalism, Dies at 92"
2012-12-11,50c62efc00315214fbb7eaa5,Obituary,"Homer R. Warner, a Pioneer of Using Computers in Patient Care, Dies at 90"
2012-12-11,50c6b70100315214fbb7ec44,Obituary,"Gloria Davy, First African-American to Sing Aida at the Met, Dies at 81"
2012-12-11,50c628b700315214fbb7ea8f,Obituary,"Charles Rosen, Scholar-Musician Who Untangled Classical Works, Dies at 85"
2012-12-11,50c6197000315214fbb7ea59,Obituary,"Jenni Rivera, Mexican-American Singer, Dies at 43"
2012-12-11,50c6a2dd00315214fbb7ec1b,Obituary,"James D. Hodgson,  Labor Secretary and Ambassador, Dies at 96"
2012-12-11,50c69cd600315214fbb7ec0d,Obituary,"Saul P. Steinberg, Icon of the Corporate Takeover, Dies at 73"
2012-12-12,50c80d6200315214fbb7eff4,Obituary,"Reinhold Weege, Creator of ‘Night Court,’ Dies at 62"
2012-12-12,50c76a1b00315214fbb7edf9,Obituary,"Galina Vishnevskaya, Soprano and Dissident, Dies at 86"
2012-12-12,50c79e9b00315214fbb7eeca,Obituary,"Ed Cassidy, Drummer for the Experimental Group Spirit, Dies at 89"
2012-12-13,50c8e10b00315214fbb7f268,Obituary,"Lisa Della Casa, Soprano, Dies at 93"
2012-12-13,50c95ad300315214fbb7f3d9,Obituary,"N. Joseph Woodland, Inventor of the Bar Code, Dies at 91"
2012-12-13,50c816de00315214fbb7f009,Obituary,"Ravi Shankar, Sitarist Who Introduced Indian Music to the West, Dies at 92"
2012-12-13,50c92eb200315214fbb7f362,Obituary,"Joe Allbritton, TV and Banking Titan, Dies at 87"
2012-12-13,50c94da800315214fbb7f3bb,Obituary,"Hal Schaefer, Jazz Pianist and Marilyn Monroe Friend, Dies at 87"
2012-12-13,50c9268b00315214fbb7f34c,Obituary,"Colleen Walker, Nine-Time Winner on L.P.G.A. Tour, Dies at 56"
2012-12-13,50c90f1d00315214fbb7f30c,Obituary,"Russell Libby, Organic Farming Advocate, Dies at 56"
2012-12-15,50cbf7ba00315214fbb7f817,Obituary,"Maurice Herzog, 93, Dies; Led Historic Himalaya Climb"
2012-12-15,50cbfac700315214fbb7f81e,Obituary,"Donnie Andrews, the Real-Life Omar Little, Dies at 58"
2012-12-15,50cbf44600315214fbb7f80e,Obituary,"Forrest Shumway, a White Knight of Deal Making, Dies at 85"
